1
1
2
1
1
4
1
4
1
6
5
5
11
9
4
7
10
7
9
5
6
7
4
3
2
1
2
4
3
2
5
4
4
1
2
2
4
4
4
7
2
3
7
6
5
1
2
1
3
1
2
2
1
1
2
2
1
1
