11
14
9
21
16
26
36
46
43
36
50
30
37
39
32
22
16
16
41
50
22
15
13
12
13
21
9
22
16
16
10
8
13
10
10
14
19
15
21
15
11
16
9
9
4
4
7
3
5
2
2
4
5
3
2
1
2
2
